3,Victor Stanley, Victor Stanley (1892-1939) was a British film actor.
3,Wayne Watson, Wayne Watson (born October 5 1954) is a Dove Award-winning singer-songwriter in contemporary Christian music. Some of his songs have become CCM classics including Another Time Another Place For Such a Time as This Friend of a Wounded Heart Touch of the Master's Hand New Lives for Old and Watercolour Ponies.
3,Tito Lessi, Tito Lessi (Florence 1858 – Florence 1917) was an Italian painter.
3,Elisa Gabbai, Elisa Gabbai was a German-singing Israeli singer who became famous in the late 1960s. Her genre is said to be Schlager.
4,Martin McKinnon, Martin Marty McKinnon (born 5 July 1975 in Adelaide) is a former Australian rules footballer who played with Adelaide Geelong and the Brisbane Lions in the Australian Football League (AFL).McKinnon was recruited by Adelaide in the 1992 AFL Draft with their first ever national draft pick. He was the youngest player on Adelaide's list at the time and played for Central District in the SANFL when not appearing with Adelaide.
4,Bud Cook, Alexander Leone Lally Bud Cook (November 20 1907 – November 13 1993) was a professional ice hockey Centreman who played three seasons in the National Hockey League for the Boston Bruins (1931–32) Ottawa Senators (1933–34) and St. Louis Eagles (1934–35). In 51 total NHL games he scored 5 goals and 9 points. He was popularly known by his nickname The Clown in the Cable-Knit Sweater.
4,Leinier Domínguez, Leinier Domínguez Pérez (born September 23 1983 in Havana Cuba) is a Cuban chess Grandmaster.He won the Cuban Chess Championship in 2002 2003 2006 and 2012.During the 2004 FIDE World Chess Championship he reached the quarter finals losing to Teimour Radjabov in the tie-break.His best tournament result was Barcelona 2006 where he scored 8/9 and finished first ahead of Vassily Ivanchuk with a performance rating of 2932.In 2008 he won the CPA chess tournament and the 43rd Capablanca in Memoriam tournament. 
4,Yuri Dubrovin, Yuri Valeryevich Dubrovin (Russian: Юрий Валерьевич Дубровин; born September 10 1984) is a Russian professional footballer. He plays for FC Fakel Voronezh.
4,Marc Thomas (rugby player), Matthew Dwyer (born 15 July 1990) is a Welsh rugby union player. A prop forward he plays club rugby for the Ospreys regional team having previously played for Bridgend RFC.
4,İhsan Poyraz, İhsan Poyraz (born March 5 1988) is an Austrian football player who plays for Manisaspor. He also holds Turkish citizenship.
4,Shane Watson (footballer), Shane Watson (born 17 February 1974) is a former Australian rules footballer who played with Collingwood in the Australian Football League (AFL).Watson came to Collingwood from Montmorency and had an eventful start to his AFL career. He had just turned 18 when he made his league debut against the Brisbane Bears and kicked two goals and four behinds. Two weeks later he kicked five goals in a win over Essendon at Waverly.
4,Místico, Luis Ignacio Urive Alvirde (born December 22 1982) is a Mexican luchador enmascarado or masked professional wrestler currently signed to Asistencia Asesoría y Administración (AAA) and World Wrestling League (WWL) and appearing under the ring name Místico. He was formerly signed with WWE and also appeared under the ring name Sin Cara (Spanish for Without Face or Faceless) from March 2011 until October 2013.
4,Karim Robin, Karim Robin (born April 28 1984 in Saint-Vallier) is a French professional footballer. He currently plays in the Championnat de France amateur for Gap FC.Robin played at the professional level in Ligue 2 for ASOA Valence.
4,Gil Heredia, Gilbert Heredia (born October 26 1965 in Nogales Arizona) is a former right-handed pitcher in Major League Baseball who played from 1991–1996 and 1998-2001. He is currently a minor pitching coach in the Arizona Diamondbacks organization.Gil Heredia made his debut with the San Francisco Giants in 1991 and appeared in 20 games for them from 1991-1992. On August 18 1992 he was traded to the Montreal Expos in exchange for Brett Jenkins.Heredia played four seasons with Montreal from 1992-1995.
4,Curt Fraser, Curtis Martin Fraser (born January 12 1958 in Cincinnati Ohio but raised in North Vancouver British Columbia) is a former ice hockey player of dual American and Canadian citizenship. He currently serves as assistant coach of the National Hockey League's Dallas Stars.Fraser was born in Cincinnati while his father played for the International Hockey League's Cincinnati Mohawks. He was raised in Winnipeg and Vancouver.
4,Karen Moreira, Karen Moreira Sánchez is a Spanish football midfielder currently playing for FVPR El Olivo in Spain's Primera División.
4,Chris Thorman, Christopher Thorman is an English professional rugby league footballer currently playing for York City Knights of the Co-operative Championship.
4,Dmitri Dmitrenko, Dmitri Dmitrenko (Ukrainian: Дмитро Дмитренко: Dmytro Dmytrenko; Russian: Дмитрий Дмитренко; born 25 July 1973) is a Ukrainian former competitive figure skater. While representing the Soviet Union he won the 1992 World Junior title. He won the 1993 European title for Ukraine. Seven years later he won his second medal there the bronze. Dmitrenko currently coaches Alexei Bychenko. He is an International Technical Specialist.
4,Felix Rosenqvist, Felix Rosenqvist (born 7 November 1991 in Värnamo) is a Swedish racing driver who currently competes in the Formula 3 Euroseries with the German team Mücke Motorsport. He won the 2011 Masters of Formula 3 where he also posted fastest lap.
4,Ever Palma, Ever Palma Olivares (born 1992) is a Mexican racewalker. He competed for Mexico in 20 kilometres walk at the 2012 Summer Olympics in London.His older brother Isaac is also a racewalker.
4,Spike Pola, Jack Stephen Spike Pola (born Giovanni Stefano Pola; 16 November 1914 – 6 January 2012) was an Australian rules footballer who played for the West Perth Football Club in the Western Australian National Football League (WANFL). Born in Fremantle in 1914 he anglicised his name in 1928 on the advice of his mother to preempt on-field ridicule during a state schoolboys' football carnival.
4,Matt Puccia, Matt Puccia is an American stock car racing crew chief. He works for Roush Fenway Racing as the crew chief for the No. 16 Ford Fusion driven by Greg Biffle in the NASCAR Sprint Cup Series. He joined the team mid-season in 2011 having previously served as crew chief in the Nationwide Series for Paul Menard and then with the team's research and development organisation. He was named the Sprint Cup Series' 2012 Crew Chief of the Year.
4,David Pelletier, David Jacques Pelletier (born November 22 1974) is a Canadian pairs figure skater. With his partner Jamie Salé he was the co-gold medal winner at the 2002 Olympic Winter Games. They shared the gold medal with the Russian pair Elena Berezhnaya and Anton Sikharulidze after the 2002 Olympic Winter Games figure skating scandal.
4,Hans-Dieter Beutel, Hans-Dieter Beutel (born 12 June 1962) is a former professional tennis player from West Germany.
4,Greg Myers (American football), Gregory Jay Myers (born September 30 1972) is a former American football safety who played in the National Football League (NFL) for five seasons. He played college football for Colorado State University was twice recognized as an All-American and won the Jim Thorpe Award. He was drafted by the Cincinnati Bengals in the fifth round of the 1996 NFL Draft and also played for the NFL's Dallas Cowboys.
4,Zach LaVine, Zachary LaVine (born March 10 1995) is a college basketball player for the UCLA Bruins. He grew up in Washington where he was honored as the state's top high school player. In his first year with UCLA in 2013–14 he was named one of the top freshman in the Pacific-12 Conference.
4,Diego Giaretta, Diego da Silva Giaretta commonly known as Diego Giaretta (born November 27 1983) born in Cascavel is a Brazilian footballer who plays for Shijiazhuang Yongchang as left back and center back. He also has a Italia nationality.
4,Henry Maturin, Henry Maturin (5 April 1842 - 24 February 1920) was an Irish cricketer. Maturin was a right-handed batsman who bowled right-arm roundarm fast.Maturin was educated at Marlborough College where he represented the college cricket team.Maturin made his first-class debut for pre county club Middlesex in 1863 against the Marylebone Cricket Club.
4,Benjamin Brain, Benjamin (Big Ben) Brain (1753 – April 8 1794) was a bareknuckle prizefighter.
4,Elena Chebukina, Yelena Vasilyevna Chebukina from 1987-1989 Ovchinnikova (Russian: Елена Васильевна Чебукина; born 11 October 1965) is a Russian volleyball player who was a member of the national team that won the gold medal at the 1988 Summer Olympics.In the 1990s Chebukina played for the Croatia women's national volleyball team.
4,Noel Lane (Tipperary hurler), Noel Lane (born 1943) is an Irish retired hurler who played as a right corner-back for the Tipperary senior team.Lane made his first appearance for the team during the 1964 championship but didn't become a semi-regular player until the end of the decade. During that time he won one All-Ireland winner's medal as a non-playing substitute and one Munster winner's medal.At club level Lane enjoyed a successful career with Lorrha-Dorrha.
4,Nathan Rutjes, Nathan Rutjes (born 1 December 1983 in Rotterdam) is a Dutch footballer who plays for Dutch Eerste Divisie club MVV Maastricht.
4,Mariela Coronel, Mariela Coronel is an Argentine football midfielder currently playing for Prainsa Zaragoza in Spain's Primera División. She previously played for Club Atlético Independiente and San Lorenzo de Almagro in her country. She represented Argentina in the 2003 and 2007 World Cups and the 2008 Summer Olympics.
4,Alexandros Pagalis, Alexandros Pagalis (Greek: Αλέξανδρος Πάγκαλης; born 4 February 1988 in Athens) is a Greek footballer currently playing for A.O. Sinaradon in the 1st Corfu Division as a defender.
4,Helen Bleazard, Helen Louise Bleazard (born 14 August 1990) is an English–born footballer who plays for the Welsh national team and Yeovil Town. She previously played in the FA WSL for Bristol Academy and Chelsea Ladies. Bleazard usually plays as a wide midfielder or forward and switched allegiance to Wales after playing for England at youth level.
4,Ryan Thomas (soccer), Ryan Thomas (born March 20 1989 in Claremont California) is an American soccer player who most recently played for Los Angeles Galaxy in Major League Soccer.
4,Tommy Hannan, Thomas G. Hannan (born January 14 1980) is an American former competition swimmer and Olympic gold medalist. He won gold medals at the 1999 World University Games and the 2000 Olympic Games. At the 2003 Pan American Games he served as the team captain.Hannan a graduate from Mount Saint Joseph College attended the University of Texas at Austin where he helped win three NCAA national team championships (2000 2001 2002).
4,Anna Pazera, Anna Pazera (born November 25 1936 in Krzanowice Racibórz Śląskie) is a retired Australian athlete who was specialised in the javelin throw.She was born as Anna Wojtaszek and competed for Poland at the 1956 Olympic Games in Melbourne.
4,Jonathan Perkins, Jonathan Roy Perkins (born 9 October 1976) is a former English cricketer. Perkins was a right-handed batsman. He was born at Reading Berkshire.Perkins made his Minor Counties Championship debut for Berkshire in 1998 against Cheshire. From 1998 to 2005 he represented the county in 22 Minor Counties Championship matches the last of which came in the 2005 Championship when Berkshire played Oxfordshire. Perkins also played in the MCCA Knockout Trophy for Berkshire.
4,Sergey Petrosyan, Sergey Petrosyan (Armenian: Սերգեյ Հրանտի Պետրոսյան Russian: Серге́й Грантович Петросян; born September 18 1986 in Gyumri USSR) is an Armenian weightlifter representing Russia.Petrosyan participated in the European Weightlifting Championships of 2007 and 2008 and winning gold in both years.
4,Wayne Sabin, Wayne Sabin (April 1 1915 – September 14 1989) was an American male tennis player.He reached the final of the men's doubles competition at the U.S. National Championships (now US Open). He partnered with Gardnar Mulloy and lost the final in straight sets against Jack Kramer and Ted Schroeder. His best singles performance came in 1939 and 1941 when he reached the quarterfinals at the U.S. National Championships but lost to Welby Van Horn and Don McNeill respectively.Sabin was ranked No.
4,Dale Lee, Dale Lee (born 15 July 1991) is a Montserratian international footballer who plays as a midfielder.
4,Tabaré Larre Borges, Tabaré Larre Borges Gallarreta (born January 6 1922) was an Uruguayan basketball player who competed in the 1952 Summer Olympics.Larre Borges was a member of the Uruguayan team which won the bronze medal. He played all eight matches.
4,Alberto Rebecca, Alberto Rebecca (born 30 May 1985 in Montebelluna) is an Italian football player. He currently plays for S.P. Tamai as a forward.
5,Augustus Porter, Augustus S. Porter (January 18 1769 – June 10 1849) was an American businessman judge farmer and politician who served as an Assemblyman for the state of New York.
5,Chaudhry Amir Hussain, Chaudhry Amir Hussain is a Pakistani politician. He was the 17th Speaker of National Assembly of Pakistan serving from 2002 to 2008.Hussain was born in Sialkot Punjab in a Gujjar family of subcast khatana and was elected as Speaker of the National Assembly on November 19 2002 succeeding Elahi Bux Soomro. On October 2 2007 85 Pakistani opposition lawmakers resigned from the country's parliament to derail President Pervez Musharraf's re-election bid.
5,Fred Taylor (Pennsylvania politician), Fred Taylor (born August 30 1931) is a former Democratic member of the Pennsylvania House of Representatives.
5,Richard Tilghman, Richard A. Tilghman (born March 8 1920) is a former Republican member of the Pennsylvania State Senate. He also served in the Pennsylvania House of Representatives from 1967 to 1968.
5,Félix-Hyacinthe Lemaire, Félix-Hyacinthe Lemaire (March 16 1808 – December 17 1879) was a political figure in Quebec. He was born in Lac des Deux-Montagnes near Oka the son of a carpenter and his wife. Lamaire became a notary in 1836 and was appointed agent of the Seminary of St. Sulpice. He served as a Major in the local militia and was a clerk to the circuit court.
5,Beena Kak, Beena Kak (born 15 February 1954) is an Indian politician and Bollywood actress.
5,S. Jayakumar, Prof. Shunmugam Jayakumar (born 12 August 1939) often known as S. Jayakumar is a former Singaporean politician lawyer and diplomat. He is of Indian Tamil ancestry.
5,Nancy R. Stocksdale, Nancy R. Stocksdale (born June 22 1934) is a delegate in the Maryland House of Delegates.
5,James Shields, James Shields (May 10 1810 – June 1 1879) was an American politician and United States Army officer who was born in Altmore County Tyrone Ireland. Shields a Democrat is the only person in United States history to serve as a U.S. Senator for three different states.
5,Karen Nelson Moore, Karen Nelson Moore (born in 1948 in Washington D.C.) is a federal judge on the United States Court of Appeals for the Sixth Circuit. Her chambers are located in Cleveland Ohio.
5,Alberto Sileoni, Alberto Estanislao Sileoni (born in 1952) is an Argentine academic and policy maker currently the President's Minister of Education.Alberto Sileoni enrolled in the University of Buenos Aires and earned a degree in History in 1975. He later taught the discipline at his alma mater and in 1993 was named Director of Adult Education Services for the City of Buenos Aires.
5,K. R. Latchan, K.R. Latchan is a Bus Transport operator and politician based in Nausori Fiji. He came into prominence when wrested the safe Alliance Party seat of East Central National Constituency from sitting member and one of the founders of the party Vijay R. Singh in the selection for the Alliance candidate for the 1977 election. He remained a member of the House of Representatives until the 1987 military coup.
5,Bob Bacon, Robert Bob Bacon is a retired educator and Democratic politician from Fort Collins Colorado. Bacon served as a Democratic member of the Colorado Senate representing the 14th District from 2005 to 2013. Bacon also served in the Colorado State House from 1997 to 2003. Prior to that he was twice elected to the Poudre School District Board of Education serving from 1991 to 1999. Bacon Elementary School is named in his honor.
5,David Agry, David Agry (August 2 1794 – January 30 1877) was an American lawyer jurist and legislator. He served as a member of the Wisconsin Territorial House of Representatives and the Wisconsin State Assembly.
5,Vesna Pusić, Vesna Pusić (pronounced [ʋɛ̂sna pǔːsitɕ]; born 25 March 1953) is a Croatian politician Deputy Prime Minister and the leader of the liberal Croatian People's Party. Since December 2011 she has been serving as Croatia's Foreign Minister in the centre-left Cabinet of Zoran Milanović.
5,Hasnain Dewji, Hasnain Gulamabbas Dewji (born 24 June 1957) is a Tanzanian politician who served as the Member of the Tanzanian Parliament for Kilwa South constituency from 2005 to 2010.
5,57th Delaware General Assembly, The 57th Delaware General Assembly was a meeting of the legislative branch of the state government consisting of the Delaware Senate and the Delaware House of Representatives. Elections were held the first Tuesday of after November 1st and terms began on the first Tuesday in January. It met in Dover Delaware convening January 1 1833 two weeks before the beginning of the first and second year of the administration of Governor Caleb P.
5,Mari Eifring, Mari Eifring (born 19 January 1987 in Oslo) is a Norwegian politician. She is the leader of Red Youth from 2008. She was elected at Red Youth's national convention in April 2008 and replaced Mimir Kristjansson. She has been a member of Red Youth's Central Board since 2006 and is also a member of Red's central committee.
5,Vicente Sotto, Vicente Sotto y Yap (April 18 1877 – May 28 1950) was a Filipino politician and former Senator of the Philippines. Sotto was the main author of the Press Freedom Law (now known as the Sotto Law Republic Act No. 53)
5,Moises Omar Halleslevens Acevedo, Moisés Omar Halleslevens Acevedo (born on 4 September 1949) is a former Sandinista National Liberation Front guerilla fighter and the current Vice President of Nicaragua.
5,Evan Goyke, Evan Goyke (born November 24 1982) is an American lawyer an instructor at Marquette University and former assistant state public defender who is a member of the Wisconsin State Assembly. He was first elected in 2012 as a Democrat succeeding fellow Democrat Tamara Grigsby. His father is former state senator Gary Goyke.
5,Joseph W. Oxley, Joseph W. Oxley (born June 1958) is an American Republican Party politician who served as sheriff of Monmouth County New Jersey from 1996 to 2007 and chaired the Monmouth County Republican Committee from June 2008 to June 2012. Oxley was nominated to the NJ Superior Court by NJ Governor Chris Christie on May 14 2012. Oxley's nomination was confirmed by the NJ State Senate on February 7 2013.
5,Ronald Schill, Ronald Barnabas Schill (born 23 November 1958) is a former judge the founder of the German political parties Partei Rechtsstaatlicher Offensive (also called PRO or Schill-Partei) and Pro DM/Schill. He served as a Senator of the Interior in the government of Hamburg from 2001 to 2003.
5,Fernand Roberge, Fernard Roberge (born July 19 1940) is a hotelier and former Canadian Senator.In 1977 Roberge became the first French Canadian to be chief executive officer of the Ritz-Carlton Hotel in Montreal and held the post for over 12 years. He was also part-owner of the hotel until selling his interest in 1991.He was appointed to the upper house by Prime Minister Brian Mulroney in May 1993 a month before the Progressive Conservative leader retired from office.
5,Martin Heydon, Martin Heydon (born 9 August 1978) is an Irish Fine Gael politician. He was elected as a Teachta Dála (TD) for the Kildare South constituency at the 2011 general election. He was a member of Kildare County Council for the Athy electoral area from 2009 to 2011.
5,Rodrigo Carazo Odio, Rodrigo José Ramón Francisco de Jesús Carazo Odio (27 December 1926 – 9 December 2009) served as President of Costa Rica from 8 May 1978 to 8 May 1982.Carazo was born in 1926 in Cartago.
5,Gyude Bryant, Charles Gyude Bryant (17 January 1949 – 16 April 2014) was a Liberian politician and businessman. He served as the Chairman of the Transitional Government of Liberia from 14 October 2003 to 16 January 2006. The installation of the transitional government was part of the peace agreement to end the country's second civil war which had raged since the Liberians United for Reconciliation and Democracy (LURD) rebelled against President Charles Taylor in 1999.
5,Hartley Shawcross Baron Shawcross, Hartley William Shawcross Baron Shawcross GBE PC KC (4 February 1902 – 10 July 2003) known from 1945 to 1959 as Sir Hartley Shawcross was a British barrister and politician and the lead British prosecutor at the Nuremberg War Crimes tribunal.
5,José Bernardo de Tagle y Portocarrero Marquis of Torre Tagle, José Bernardo de Tagle y Portocarrero the IV Marquis of Torre Tagle (21 March 1779 Lima – 26 September 1825 El Callao) was a Peruvian soldier and politician occupying the Peruvian presidency from 1823 to 1824.
5,Ulick de Burgh 1st Marquess of Clanricarde, Ulick John de Burgh 1st Marquess of Clanricarde KP PC (20 December 1802 – 10 April 1874) styled Lord Dunkellin until 1808 and known as The Earl of Clanricarde between 1808 and 1825 was a British Whig politician.
5,James E. Boyd (politician), James Edward Boyd (September 9 1834 – April 30 1906) was an Irish-born American businessman and politician in early Omaha Nebraska. The founder of Boyd's Packing House and Boyd's Theater and Opera House he served as the Mayor of Omaha from 1881 to 1883 and from 1885 to 1887 and as the seventh Governor of the state of Nebraska in 1891 and from 1892 – 1893.
5,Robert List, Robert Frank Bob List (born September 1 1936) is an American attorney and politician. He served as the 24th Governor of Nevada from 1979 to 1983. He was raised in Exeter California. He served as the Carson City District Attorney and the Nevada Attorney General before becoming Governor. Currently List practices law in Las Vegas with the law firm Kolesar & Leatham Chtd. He was the last Governor to serve from outside Clark County until Jim Gibbons' election.
5,Sushil Kumar Modi, Sushil Kumar Modi (Hindi: सुशील कुमार मोदी) (born 5 January 1952) is an Indian politician from the Bharatiya Janata Party and was a former Deputy Chief Minister and Finance Minister of Bihar India. He is a lifelong member of the Rashtriya Swayamsevak Sangh. He was appointed the Chairman of the Empowered Committee of State Finance Ministers for the Implementation of Goods and Service Tax in July 2011.
5,Benny Behanan, Benny Behanan (born 22 August 1952) is a Kerala politician of the Indian National Congress party. He is the current MLA of Thrikkakara Legislative Assembly Constituency. He was the General Secretary of the Kerala Pradesh Congress Committee for 17 years. Earlier he had won Piravom in 1982 and contested unsuccessfully to the Lok Sabha as UDF Candidate from Idukki Parliament Constituency in 2004.
5,Benjamin Manglona, Benjamin Taisacan Manglona (born March 31 1938) is a politician and civil engineer in the United States Commonwealth of the Northern Mariana Islands (CNMI). He is the CNMI’s longest serving elected official having served as a congressman senator and former mayor of Rota (the third largest island in the CNMI chain). Manglona served as the third Lieutenant Governor of the Northern Mariana Islands of the Northern Mariana Islands from 1990 to 1994 and as Mayor of Rota from 1998 to 2006.
5,Richard McClain, Richard W. McClain (born December 31 1941) is a Republican member of the Indiana House of Representatives representing the 24th District since 1994. He was a Logansport City Engineer from 1980 to 1983.
5,John Cheyo, John Momose Cheyo is a Tanzanian UDP politician and Member of Parliament for Bariadi East constituency since 2005.
5,Susan Kent (politician), Susan Kent is a Minnesota politician and member of the Minnesota Senate. A member of the Minnesota Democratic–Farmer–Labor Party (DFL) she represents District 53 in the eastern Twin Cities metropolitan area.
5,John Carlos de los Reyes, John Carlos JC Gordon de los Reyes (born February 14 1970) is the President of Ang Kapatiran Party and a senatorial candidate for the 2013 Philippine midterm election. de los Reyes was councilor in Olongapo City and the presidential candidate of the Ang Kapatiran Party for the 2010 Philippine presidential election.
5,C. J. McLin, Clarence Josef McLin Jr. (May 31 1921 – December 28 1988) known as C.J. McLin was an American politician of the Ohio Democratic party. McLin's father was civic leader C. J. Mac McLin Sr.McLin's family moved to Dayton Ohio in 1931 where he attended Dunbar High School and worked at the family business the McLin Funeral Home founded by his father.
6,Wedell-Williams XP-34, The Wedell-Williams XP-34 was a fighter aircraft design submitted to the United States Army Air Corps (USAAC) before World War II by Marguerite Clark Williams widow of millionaire Harry P. Williams former owner and co-founder of the Wedell-Williams Air Service Corporation.
6,HMS Cameleon (1910), HMS Cameleon was an Acorn class destroyer of the Royal Navy built in 1910 and sold for scrap in 1921.
6,HMS Bullen (K469), HMS Bullen was a Buckley class Captain class frigate during World War II. Named after Captain Charles Bullen of HMS Britannia at the battle of Trafalgar.The Commanding Officer was Lt Cdr A.H. Parrish RN.
6,SMS Kaiser Karl VI, SMS Kaiser Karl VI was an armoured cruiser of the Austro-Hungarian Navy. It was built in 1898 and commissioned in 1900.
6,HMS Orpheus (1780), HMS Orpheus was a 32–gun fifth rate frigate of the Royal Navy. She was launched in 1780 and served for more than a quarter of a century before she was wrecked in 1807.On 22 June 1796 Orpheus was in the Straits of Banca where she captured the Dutch brig Harlingen. The British took Harlingen into service as HMS Amboyna.
6,Bentley State Limousine, The Bentley State Limousine is an official state car created by Bentley for Queen Elizabeth II on the occasion of her Golden Jubilee in 2002.
6,HMS Surly (1894), HMS Surly was a Rocket-class destroyer of the Royal Navy. She was launched at Clydebank in 1894 served in home waters and was sold in 1920.
6,Sack AS-6, Sack AS-6 was a German circular-winged aircraft.
6,HMS Santa Dorothea (1798), HMS Santa Dorothea was a Royal Navy 34-gun fifth rate. This frigate had previously served in the Spanish Navy under the name Santa Dorotea. Built in Spain in 1775 she served during the early years of the French Revolutionary Wars until being captured while sailing as part of a squadron off Cartagena. Taken into British service she spent the rest of the French Revolutionary and most of the Napoleonic Wars under the white ensign until being broken up in 1814.
6,Kosmos-3M, The Kosmos-3M (Russian: Космос-3М meaning Cosmos GRAU index 11K65M) is a Russian space launch vehicle. It is a liquid-fueled two-stage rocket first launched in 1967 and with over 420 successful launches to its name. The Kosmos-3M uses AK27P (red fuming nitric acid) or dinitrogen tetroxide as an oxidizer to lift roughly 1400 kg (3100 lb) of payload into orbit.
6,Blackburn Cubaroo, The Blackburn T.4 Cubaroo was a prototype British biplane torpedo bomber of the 1920s. Built by Blackburn Aircraft and intended to carry a large 21 in (533 mm) torpedo the Cubaroo was one of the largest single-engined aircraft of the world at the time of its first flight.
6,SS Persia (1900), SS Persia was a P&O passenger liner built in 1900 by Caird & Company Inverclyde Greenock Scotland. It was torpedoed and sunk without warning on 30 December 1915 by German U-Boat commander Max Valentiner.
6,Pontiac Catalina, The Pontiac Catalina is an automobile which was part of Pontiac's full-sized line from 1950 to 1981. Initially the name was used strictly to denote hardtop body styles first appearing in the 1950 Chieftain Eight and DeLuxe Eight lines. In 1959 the Catalina became a separate model as the 'entry-level' full-size Pontiac.
6,Opel Diplomat, The Opel Diplomat is a luxury car manufactured by Opel. Opel's top-ranging models were traditionally the Admiral and Kapitän introduced in 1938 and 1937 respectively.In 1964 these models were joined in the so-called KAD (Kapitän Admiral Diplomat) range by the new Opel Diplomat. Essentially the three were badge-engineered versions of the same new vehicle.
6,German submarine U-424, German submarine U-424 was a Type VIIC U-boat of Nazi Germany's Kriegsmarine during World War II.She carried out two patrols. She was a member of four wolfpacks. She did not sink or damage any ships.She was sunk by British warships southwest of Ireland in February 1944.
6,South African Class NG7 2-6-0, The South African Class NG7 2-6-0 of 1902 is a South African steam locomotive from the pre-Union era in the Cape Colony.In 1902 the Cape Government Railways placed three steam locomotives with a 2-6-0 Mogul wheel arrangement in service on the Hopefield narrow gauge branchline that was being constructed from Kalbaskraal.
6,British Rail Class 222, The British Rail Class 222 is a diesel-electric multiple unit high-speed train capable of 125 mph (200 km/h). Twenty-seven units have been built in Belgium by Bombardier Transportation.The Class 222 is similar to the Class 220 Voyager and Class 221 SuperVoyager trains used by CrossCountry and Virgin Trains but it has a different interior less cramped than the Voyagers. The Class 222 trains have more components fitted under the floors to free up space within the body.
6,Short Cockle, The Short S.1 Cockle was a single-seat sport monoplane flying boat with a novel monocoque duralumin hull. It was underpowered and so did not leave the water easily but it proved that watertight and corrosion resistant hulls could be built from metal.
6,USNS Private John F. Thorson (T-AK-247), USNS Private John F. Thorson (T-AK-247) was an Alamosa-class cargo ship that was constructed for the U.S. Navy during the closing period of World War II. However the war ended and she was transferred to the U.S. Army as USAT Private John F. Thorson who kept her in service until transferred to the U.S. Navy in 1950. She was struck in 1960 ending her military career.
6,Volga Siber, The Volga Siber (Russian: Волга Сайбер) is a four-door sedan car manufactured by the Russian firm GAZ introduced at the 2007 Moscow International Automobile Salon and marketed in a single generation for model years 2008 to 2010. Manufactured under license from Chrysler the Siber used the superseded platform and tooling from the second generation Chrysler Sebring/Dodge Stratus with very slight design modifications executed by the British studio UltraMotive to its grille and headlights.
6,HMIS Baluchistan (J182), HMIS Baluchistan (J182) was a Bangor class minesweeper which served in the Royal Indian Navy (RIN) during World War II.Baluchistan was transferred to Pakistan in 1948 after the independence and renamed PNS Baluchistan.
6,HMS A1, HMS A1 was the Royal Navy's first British-designed submarine and their first to suffer fatal casualties.She was the lead ship of the first British A-class submarines (a second much different A-class appeared towards the end of the Second World War) and the only one to have a single bow torpedo tube.
6,Belinda (ship), The Belinda was a brig that was wrecked in 1824 off the coast of Western Australia.The Belinda was a brig of 160 tons that was built in Great Yarmouth England in 1810. It arrived in Sydney on 23 February 1824 captained by Thomas Coverdale and crewed by 28 sailors. The ship sailed for the sealing grounds of Recherché Archipelago from Sydney on 17 May 1824 and on arrival was wrecked on 19 July 1824.
6,HMS Carysfort (1836), HMS Carysfort was a sixth-rate sailing frigate of the Royal Navy launched in 1836 and named for the Earl of Carysfort who had been a former (civilian) Lord of the Admiralty. Her captain Lord George Paulet occupied the Hawaiian Islands for five months in 1843. She was decommissioned in 1847 and finally broken up in 1861.
6,Take Off Merlin, The Take Off Merlin is a German ultralight trike designed and produced by Take Off GmbH of Hamm. The aircraft is supplied as a complete ready-to-fly-aircraft.
6,SS Stakesby (1930), Stakesby was a 4026 GRT cargo ship that was built in 1930 by William Pickersgill & Sons Ltd Sunderland Co Durham United Kingdom. She was torpedoed by U-124 in 1940 and later sank. Raised in 1943 she was repaired passed to the Ministry of War Transport (MoWT) and renamed Empire Derwent. She was sold into merchant service in 1946 and renamed Swan Point serving until she was wrecked in 1949.
6,Schweizer SGS 2-12, The Schweizer SGS 2-12 is a United States two-seat low-wing training glider built by Schweizer Aircraft of Elmira New York.The 2-12 was a development of the Schweizer 2-8 two place training glider with an all-wooden wing. It was designed especially for a US Army Air Force requirement to train glider pilots for air assault missions in World War II.
6,Saturn INT-21, The Saturn INT-21 was a study for an American orbital launch vehicle of the 1970s. It was derived from the Saturn V rocket used for the Apollo program using its first and second stages but lacking the third stage. The guidance unit would be moved from the top of the third stage to the top of the second stage. The INT-21 was never flown.A related variant was launched once from the Kennedy Space Center Florida carrying the Skylab space station into orbit at 17:30 GMT on May 14 1973.
6,HMS Camperdown (1885), HMS Camperdown was an Admiral-class battleship of the Royal Navy named after Adam Duncan 1st Viscount Duncan of Camperdown.
6,USS Nightingale (SP-523), USS Nightingale (SP-523) was a Nightingale-class patrol boat acquired by the U.S. Navy for the task of patrolling coast and harbor waters of the United States.Nightingale a motorboat built by C. W. Ferguson Groton Connecticut was acquired by the Navy from J. L. Hubbard Groton 11 June 1917 and commissioned 29 June 1917 at Newport Rhode Island Ens. Franklin Farrel in command.
6,SpaceLiner, SpaceLiner is an advanced concept for a suborbital hypersonic winged passenger transport which is currently under investigation at the German Aerospace Center (Deutsches Zentrum für Luft- und Raumfahrt or DLR) since 2005.The DLR projected that if funded and development is continued it could field an operational spaceplane in the 2040s.
6,Douglas A2D Skyshark, The Douglas A2D Skyshark was a turboprop-powered attack aircraft built by the Douglas Aircraft Company for the United States Navy.
